predicted,ground-truth
3.7699602586251273,4
4.970627163945782,5
4.923934952818235,5
3.7742709437660937,5
4.926515763797434,5
4.747208020169594,5
4.675112242129323,5
4.5878853803541855,3
3.0026448226495597,1
4.98162412839402,5
4.009719548673809,4
3.638831529090264,2
1.0584541240954846,1
4.93474978721824,5
2.1569365000844014,2
4.9646552670549315,5
4.983932950780705,5
4.166661856193501,5
4.006358809683194,4
4.989023234906,5
3.7975966862453214,3
3.2865215604042963,1
3.4733551598721792,4
4.758624629201129,5
4.916656126216843,5
4.686924608919658,5
5.0,5
4.556797406199564,4
5.0,5
4.455520944629598,5
4.29813178277535,4
5.0,4
4.984747259981279,5
4.2796973438314225,5
4.515831680699375,5
4.9798443932414544,5
3.967683798507329,4
4.276693113454506,4
4.99746528657596,5
3.633934807047711,3
4.928540388088072,5
3.8049177303710273,5
4.760157059476252,5
4.835404791177265,5
3.1629292266234716,5
2.998166020676728,3
2.987851378963639,3
3.9790763215108367,4
4.992600290243333,5
4.962877304253559,5
4.202416261138213,5
4.01148990811512,4
4.082391161902028,4
4.996531271831628,5
3.178435384009872,3
3.93221051362696,5
4.898688159205,5
4.90236912896724,5
4.104993045326745,5
4.972237370806197,5
4.605118144769325,4
3.9610831102999056,3
4.9977186278342876,5
4.945820574977345,5
3.414216271812835,5
4.521558863577723,4
4.992954611661043,5
4.997802573060324,5
3.934846380403997,4
4.003398387749284,4
4.829093520606215,5
1.3233982180353228,1
4.960993650414319,5
4.95229291601339,5
3.995447603288054,4
4.202114929810689,5
4.243220556365477,3
4.404686629111602,5
4.969550001260622,5
2.7159242972381556,1
4.946813500387993,5
4.804501114792943,5
4.483617125158724,4
1.5414877148723378,1
4.783590917537214,5
3.507115686776715,4
4.921540624309319,5
4.4779921795019035,4
4.030609219883163,4
3.1358829819572116,3
3.7477832048159536,4
3.985767793986218,4
3.693875909716466,3
2.20184942267976,2
4.216289953384416,5
3.145392017840241,3
4.522058166878237,5
4.969265198850947,5
4.887537653896935,5
4.99090121969224,5
3.48158413714567,4
4.967106896107311,5
4.859757598721753,5
3.66705202251847,2
4.984415920670591,5
4.982309805373094,5
3.055179828686314,3
4.414390154742536,5
4.974210120115935,5
3.4522418826505823,3
4.199832282863306,3
3.5265596835009574,5
4.007924394059295,4
4.4542833158202715,5
4.970656903690016,5
3.970546566000162,4
4.942762085309302,5
4.0049321212949405,4
4.97403096747356,5
3.0152833106594388,3
4.983024262241052,5
4.097627602301861,4
3.2487192411773,4
4.162658488558768,5
4.984856793578312,5
4.808293168157632,5
4.958802399437195,5
4.9387893713040425,5
4.8611851938760005,5
3.0264651075500213,3
3.109416504405308,4
3.9823333360811755,4
4.08310741029544,4
3.257043958403062,3
4.131411853762668,4
4.1623196328482495,4
4.020985201153168,5
4.943218334759801,5
3.9906167381638578,4
4.9821086267806844,5
4.994364344462837,5
4.468500159651026,4
4.9171795437228685,5
3.575048199077668,5
4.995573429999296,5
4.443983096349418,4
4.964265241303169,5
4.250787424225234,4
4.8054106653331825,5
3.0043801227344193,3
4.9928578825411325,5
3.8168590930281368,4
3.1193492784992625,3
3.8395977958876943,5
3.5268365980160277,5
2.469548987604959,2
3.006163390440069,2
4.127548751701171,5
4.123875679178838,4
3.9416779115778864,5
4.120326891057583,4
4.989257062339411,5
3.9864887535465643,2
2.3631169557202205,1
4.121517489619668,4
4.925498336302157,5
4.611648217031071,5
2.0707028688797022,2
4.98627947027237,5
4.515918594109833,5
4.255339993932454,5
4.671872837718426,2
3.070147799497272,3
4.046120500542399,4
4.122071239963239,5
4.742704901984577,5
4.569522181711639,5
4.012678371411364,4
3.7428880105664133,5
3.796911997350273,5
4.223516866251138,4
4.553331689750217,5
4.885921123959941,5
4.9816204235529025,5
4.018809224680893,4
4.993386411024745,5
4.533058476725541,5
3.5925831945580327,4
4.9643747136700345,5
3.010169074331515,5
4.030729606935212,4
4.461629134077402,5
4.993193991358488,5
3.431615089586811,5
4.918212097808622,5
4.475613310670736,5
4.4506419218689945,4
4.703207954482179,2
4.026505634391334,4
4.303427124946138,4
4.966551094564936,5
4.6542616460235635,5
4.899574460350912,5
4.012186075875378,4
4.983791262860797,5
1.0,1
4.254123439319316,5
4.927228786257123,5
4.046358472294682,5
3.709408665072819,3
3.534860967418957,3
4.966066020048885,5
4.020172192271125,4
3.4467478713263042,4
4.319234454105958,4
4.994488277919409,5
4.797217195515441,5
4.82003718929348,5
5.0,5
1.6829287700837434,1
4.983183013383282,5
4.953061147819854,5
4.186615667891273,4
4.130423509430571,5
2.3018750646444923,2
4.023710867084853,4
4.211394710459084,4
4.903488517532251,5
1.94467664085168,1
4.136361780177004,5
4.143452487484496,4
4.973962889932459,5
4.5428678949852905,4
2.081552013967186,2
3.862503819914248,5
4.560706058282849,5
4.983359560110418,5
4.1150035355994214,1
3.0929840745191117,3
4.945359075573323,5
4.3885708711633065,5
3.9858445175913744,5
1.0470907652050507,1
3.983073763354379,4
4.643332132333637,5
4.982636405293154,5
4.808873510888106,5
3.626423436858118,4
3.993828896276302,4
4.815917831799899,5
2.734251379992864,2
4.9590773574681215,5
3.900117104237107,5
4.10976401246626,4
4.502672624190425,5
3.382534573546164,4
4.790389401881584,5
4.501828152189691,5
3.8024849721705976,3
4.493793943260345,5
4.492141056441347,5
4.079064233913939,3
4.153918096530774,5
4.893372012307922,5
3.230648317271915,3
1.0189788840716523,1
4.652335114634719,5
4.981078018272583,5
4.9607610078014694,5
1.0420419631679425,1
3.9845705791205956,4
4.993548817110722,5
4.015648108456814,4
4.02502967675836,4
4.927790704527145,5
4.9621098273027044,5
4.850243997798997,4
3.009093337702265,3
4.385009963952644,5
4.9909968632619925,5
3.9985490696407924,4
3.9814781649319126,4
4.992276613555365,5
4.664432316079729,1
4.841952276345556,5
4.106678728264961,4
4.368301868485802,5
4.763317039196948,5
4.3137858030790746,5
2.0242636780739582,2
5.0,5
4.553154006968799,5
4.100267834881296,4
3.8283165215841928,4
4.928591165715392,5
4.063593595193258,5
5.0,5
4.941217586603794,5
4.637715838482038,5
4.009619704668937,4
2.0494354180654293,2
3.3648690914967996,4
3.995538743615907,4
4.991299796882188,5
4.97874492045352,5
3.415149567229452,3
4.5000852296885085,5
4.873132657459243,5
4.97668041815388,5
4.82794947033204,5
3.053488301931588,3
4.025895698021919,4
4.50458921025318,4
4.76492198872744,4
3.1874268658362874,5
4.941129031994899,5
4.17072233264008,4
4.035167953841469,4
4.1162129589928025,1
4.8987608360573605,5
4.595129514079376,4
4.982351122671435,5
4.550542263981389,5
5.0,5
4.096181905020864,3
5.0,5
4.901441213876945,5
4.710159535944305,5
2.1746385330562434,2
3.16477862418403,3
3.873520788336685,4
4.92946246430643,5
4.173209095699181,4
4.925099930484245,5
4.3692853895896,5
4.812358302102898,4
2.0127551341459267,2
4.267408067936316,4
3.789412212775524,3
4.990828891146731,5
4.4813394516129685,5
3.7843444059674427,4
4.833708852039399,5
4.846514347354299,5
4.9245095056159025,5
3.026001800381626,3
4.4650994510041535,3
4.999406673638794,5
4.984839065559789,5
2.623131935363749,5
4.191130161975488,5
3.754256577408462,5
4.550249143453082,5
5.0,5
4.86472665780969,5
4.299088321238589,4
4.013840887701338,4
4.605339487482006,5
3.291310585626072,5
4.996404041685868,5
4.997264281767327,5
4.318258255249623,3
4.023053979595827,4
3.796571743927094,4
4.282236746412684,4
4.908720340330316,5
3.8964943710027584,5
4.658686069618334,5
4.410266657908051,5
4.425884869998691,4
4.5988362523957855,5
4.923376670055569,5
3.7227745378468553,3
3.532600426711103,4
4.983772060182607,5
4.0988850694845125,2
4.446273456907298,5
4.4059320704767675,4
3.906958356629237,2
4.159707407236208,4
2.955767329748254,5
4.605863830694508,4
4.701055584685802,5
4.4006961652428265,4
2.3085922131039536,2
5.0,5
4.701931907422421,5
4.952240326125792,5
3.5195605203463085,5
4.267694595642583,5
4.05382853491971,4
4.932069521821145,5
4.072994104883103,4
4.615182498921115,5
3.2199261548347367,3
4.573274289846376,5
4.858879976398974,5
4.217022722932782,2
3.9875922529635037,5
3.4328988677743304,4
3.337578908376173,4
4.9626561274621395,5
4.414820426140735,5
4.943399808225013,5
2.9656989908002545,3
3.9933189627907892,4
4.93568043817236,5
4.0327714726712385,4
4.053892081622589,4
3.8012531592643004,1
4.44824594779156,5
2.167396627379575,2
3.1887589737793496,3
4.0140518485498555,4
4.480592995063236,5
4.680596386695174,5
4.108298930019338,3
3.9929061868665725,4
4.93428123235439,5
5.0,5
4.963695232437327,5
4.1238537186463065,4
4.99298718358228,5
4.9375431537024035,5
4.1179776885159,4
4.943573718697316,5
3.908245656809108,5
4.156380168091059,5
3.823179796818246,3
4.254594057142553,5
3.271328384045544,4
3.9445033451459706,4
4.10761462598719,4
3.997530349343672,2
4.8748467539609015,5
3.694252305011035,3
4.22487075501757,1
3.871474024535589,5
3.6113466546469852,4
4.981204136728354,5
4.985093981258578,5
4.896618650628437,5
4.115723101606615,4
3.9977254846365065,4
4.04751161093487,3
4.820355611406577,5
4.898912456414909,5
5.0,4
4.980100268951392,5
1.0301819338025022,1
4.955997006617665,5
4.9548485899892425,5
4.0170372145644535,4
2.229361359883475,4
4.121933811274742,5
4.825539354497121,5
3.2939772111161303,3
3.7230268472240975,3
3.916026613904562,4
4.326541023079277,5
4.005297805090723,4
4.188778830541705,4
4.97285242988227,5
3.9142690146357983,5
3.765582810166929,3
2.0432239723352454,2
4.859636976035753,5
4.280043205299048,4
4.35395744744977,5
4.3527514683222215,5
5.0,5
3.785442847635993,4
3.652175880836764,4
4.303453360238836,4
4.94519059513866,5
4.651953487584163,4
4.190414240935966,4
4.016254690398287,4
4.738487936747741,5
4.98348914496035,5
4.440876369972551,4
4.4507448403509,4
3.9877899698666557,4
4.534472482036085,4
4.956305761704117,5
3.919650219657207,4
4.135440236475226,5
4.35318231962763,5
4.990847272057929,5
5.0,5
4.951275832255978,5
4.5303240085447,4
4.348080469527118,4
4.196250134415941,4
3.557894967548762,3
2.5526559468308623,1
2.4457134440168016,2
3.2302728542941788,1
1.0142585082018138,1
4.501179490195984,4
5.0,5
4.9623387111390995,5
3.989437765717217,4
3.1279703331090034,3
4.897491172181859,5
4.981711528955116,5
1.020169565681001,1
4.975065881255175,5
4.993847330478932,5
4.937632949591197,5
4.579735994817658,5
3.768328672011444,4
3.1725832867129458,4
4.9674679842842755,5
4.860799596261783,5
3.5275358596116666,3
3.0765145474888396,5
5.0,5
4.57865547082214,5
4.77748498318273,5
4.00839652694848,4
4.119407943223306,5
4.001193869917106,4
4.864193534996615,5
4.245637470163517,4
4.860799596261783,5
4.284570240085812,3
3.0095433881181686,3
4.985579750373698,5
4.784313959900411,5
5.0,5
3.942182401274364,4
4.291830274099574,2
4.116234475539315,4
4.613907685354424,4
4.960088946687873,5
3.6207846154112016,5
3.5961064269365823,4
3.006245750412298,3
4.94053742416974,5
4.078012281504507,4
4.915423712776563,5
3.8968250298054476,4
4.844884258181659,5
3.05556498859009,4
5.0,5
4.340254819328497,5
4.8735733060937685,5
4.94105522208128,5
3.909926459842515,4
4.464760348514123,4
4.706063358029006,5
4.9352443119467,5
4.945575077585198,5
1.4476845552698194,1
3.8313977027314765,4
3.9780884398677108,4
3.547487912131233,4
3.1395124752182997,3
1.574809001020311,1
4.98843559337024,5
4.030371349037422,5
4.0217558413710695,4
3.1897094152055385,2
4.400309224713678,5
4.1685740033553085,4
4.9808762801018975,5
4.676507519601495,5
4.144214464079937,5
4.9824268555591,5
4.721386468679484,5
2.36303366179082,5
4.9343550655959,5
4.880899459795363,5
3.9460940109978906,5
4.311211751315852,3
4.9783311377687305,5
3.964517591090556,4
3.2268817175628937,3
4.958967608199848,5
4.987909821641713,5
4.1630130189815295,4
3.7433059198278786,2
4.423285731472716,3
3.589029093376008,3
4.2519318597846105,5
4.417227781237645,5
4.40330521491566,5
4.527359677572967,5
4.3132316844799,5
4.985188044819346,5
3.850387844240564,4
4.902550015015343,5
4.6009715510168645,5
3.806504642195907,4
3.0500765869090194,3
4.884269128253832,5
4.2403280474116825,3
4.9498484961660765,5
4.874627846913892,5
4.987330241274034,5
4.975725671535239,5
4.282904741359192,4
4.639610851862526,5
4.986057976263032,5
3.945699084714512,5
5.0,5
4.466788057241785,5
4.955233796442684,5
3.738498884638179,3
4.000879930497998,4
4.943573718697316,5
4.277949035897613,3
3.9897581725315936,4
4.886818349034261,5
3.0201731403923713,3
3.1753984042821304,3
4.962640623700207,5
4.85757051645235,5
4.979563057465579,5
2.2853735298314675,2
4.940424092852145,5
4.5229545652188365,5
4.761333500599762,5
4.385373616592179,5
4.986630278005991,5
4.781526083167601,5
4.839514457304543,5
4.209608888868512,4
1.654013114122645,1
2.01090257127497,2
2.6031387521428373,2
4.969951734188472,5
3.956157571739076,3
4.98855196686174,5
3.0826369237704547,4
3.9926908527959775,4
3.9442380698105164,4
3.170559243523962,2
4.360915586637926,4
3.8471974769174113,4
4.983522027451232,5
4.012919532176406,4
4.941405998336315,5
1.023532704966374,1
3.8086467031559654,4
3.400211736381423,5
3.548868146033421,3
4.49644001723191,4
4.771605348227592,5
4.186363888375038,4
2.5431996333445825,3
4.563578902246688,5
4.895967891628902,5
4.1276737689836125,4
4.8327777075633955,5
4.938387715175413,5
4.976177757998462,5
4.066793775421883,3
4.992412547101352,5
3.1468435170399074,3
4.9258910217574945,5
4.541635356738343,4
4.856563975417396,5
4.933012365843437,5
4.9910908841445965,5
4.955661748579186,5
5.0,5
4.456129113553093,4
4.076564881088676,4
3.711596749607884,3
4.17698604971322,5
4.230920239977743,4
4.707730552456888,4
4.993160739815113,5
2.2301672552356737,2
3.574489729150392,5
4.802016772724908,5
4.137795418625498,4
4.5304100404559975,5
3.928980754238695,4
4.889176309656754,5
4.9697357816593355,5
4.689939451074455,5
4.975357602373164,5
4.744946122857274,5
4.9103709888325415,5
4.810268981478402,2
4.811151068542843,5
4.009808948563181,4
3.806297340953212,5
4.002996937653225,4
3.9000745238205408,1
3.5035678504098446,2
3.6336888970203973,3
4.003388601827639,4
3.761888750793939,4
4.604941712484716,5
4.951795410593703,5
4.933493241319943,5
4.9485142175656085,5
3.2129216951518815,3
4.052571740290524,4
4.638569549609255,5
4.343440141477794,5
4.035392783002527,4
4.806165443533014,5
4.979854015329976,5
3.349459299299729,4
3.8120086955467793,3
4.947053552257704,5
2.2689146822671615,2
4.609010477135639,4
4.318139133731926,5
4.277736385713097,3
4.6290700959077995,4
4.94767311120968,5
4.990536125980942,5
4.6291476251828945,4
4.7253501280957435,5
4.965896653422304,5
4.083728890085535,5
1.010997115850137,1
4.662780209917374,5
4.339273804284073,5
4.016164323913049,4
4.660109030576964,5
4.965170618553744,5
4.978303122119821,5
3.6777402857369026,5
4.968368626526904,5
4.9186834026992665,5
2.6747196034511553,1
4.928614208200638,5
4.570595952193004,4
3.7706997806139095,2
4.569185009260033,4
1.1170875949595658,1
3.8603879179017486,3
4.984028484394013,5
4.797293838749029,5
4.251382529179212,4
4.129269176475496,3
4.594337586783565,5
4.905850669028414,5
4.053252506510265,4
1.1039255681994284,1
4.525560159048876,4
4.538655709082394,4
4.735257535462482,5
4.938320068469144,5
4.998205908146433,5
4.351940510668308,5
4.885343131242841,5
4.84673573027798,5
4.9531201048929745,5
4.9957588569446605,5
4.658711994909021,5
4.112199949238549,4
4.017513997601929,4
3.1097257619468497,3
4.7567213383883225,5
4.841675742486892,5
2.991494561050182,3
3.5417020932517707,2
3.8598423581876937,3
4.038889657081232,4
5.0,5
4.602446733882766,3
4.016289676509209,4
5.0,5
4.287087617364465,3
4.743598268861135,2
4.983476877425827,5
3.2589098077835055,2
4.608746374984284,5
3.905938242488979,5
4.472706998482731,4
4.014589822432872,4
4.441543417610892,5
5.0,5
4.99043872661514,5
4.478864168012635,5
4.071830555912143,5
4.004227509584282,4
3.6197350921093507,3
3.958464599494708,1
3.9511355521584144,3
4.971030444295471,5
3.994411678414497,4
4.823742372744563,5
3.7954153263811796,2
4.4608787869459166,5
3.9892753016248936,4
4.588160225100208,4
4.980791791510591,5
4.097571018181303,3
2.9454913155461107,3
4.8985876716477215,5
4.119642216816154,4
3.0248357804048815,3
4.031446102485864,4
5.0,5
4.963738928542973,5
4.986694015431359,5
3.5711756356257904,4
4.100407715492064,4
4.969992204914751,5
5.0,5
3.6516516305319175,3
4.957259326123092,5
4.223156194591083,5
4.942067682476108,5
2.4901744390616547,2
3.814789754237742,5
4.958490418379127,5
2.1936598832627663,2
4.9941969358256735,5
4.211072233363543,5
3.3069608002805544,1
3.975831001534268,4
3.1914056427177564,3
3.139631960924436,3
4.286851731802977,5
4.0915084622861855,2
4.898772499432724,4
4.267723198594623,1
2.1550994125684575,1
4.446224435903196,2
4.046244387984501,4
1.027842460942607,1
4.299556516984472,5
4.458756452497269,5
4.652840546494407,5
3.9789540181788463,4
4.48136451288508,5
3.0324212271336877,3
3.647117874650922,5
4.916393223659757,5
4.9624291344154265,5
5.0,5
4.627853348161969,5
3.962850206503856,4
5.0,5
3.0157006513955444,3
3.8714386936335496,2
4.755716864899544,5
3.981810366893608,4
3.072936964980973,3
4.664987466983105,5
4.21897236489287,5
4.973740012330884,5
4.771248562699512,5
2.0823103287301077,2
3.0410247657728307,3
4.982700705556928,5
4.926420205298973,5
3.952575995463414,5
5.0,5
3.9654641434307925,4
3.941354633129419,4
4.228000744927405,5
1.0307771397358785,1
4.9585650770519,5
4.708128831247821,5
4.432828347449803,4
4.183154096073487,4
4.810465142796338,5
4.103089118399774,4
2.3471976729643993,1
4.724806855352116,4
4.389018861720711,4
4.978373975911207,5
4.301246486301342,4
5.0,5
4.624778042403214,5
4.08754188998662,4
4.8566302054673045,5
4.59384848754443,4
4.634501991161399,3
3.985195732701766,2
3.629319970672656,4
5.0,5
4.105638067618216,4
4.288218278322187,4
4.962102512268391,5
4.643916431134955,5
4.995745490810543,5
5.0,5
3.4652808919672893,5
3.040837623173524,4
4.017552411523941,4
4.987779315881522,5
4.0137490781579475,2
4.607947847830779,5
4.016086924726505,4
4.065920663599377,1
3.41021272486462,5
4.0198740566073035,4
4.751489611861351,4
3.093865220097963,3
4.952588511410905,5
3.0153934182311235,2
4.438823813829762,4
4.569350750471269,5
2.28031097707486,2
2.5708683002227013,2
3.9580375832105648,4
5.0,5
4.997971464713286,5
4.960240745343801,5
4.880778788573226,5
4.986006236131445,5
4.952416073188931,5
4.710378808082193,5
4.752816601224735,4
4.980674769418496,5
4.766773267725358,5
4.029515814950567,4
4.078078187198592,4
2.08186799113537,2
3.9987874299461947,4
4.385268411011074,4
3.904469042390867,5
4.828559778865629,5
4.956753855290792,5
4.360245477095104,4
3.972656052036944,4
4.193219648826696,4
4.930734739823908,5
4.270727547329125,5
3.832769206913225,3
4.5479606685492975,3
4.0859332181614585,3
4.76905936254371,5
4.236405359973046,3
4.803970194813696,5
4.85272749835811,5
4.096311084491232,5
4.9874897874783315,5
4.981508809873308,5
4.94449961539606,5
4.871097472721354,5
4.985981315449666,5
4.99670466030722,5
4.127830066282377,5
3.998350348642137,5
3.5664781708888134,5
4.069614331039688,5
4.755581275444048,5
4.79461063672472,5
4.984393431589008,5
4.746542904001558,5
4.120619123908134,4
4.9817125402523805,5
1.1376735583298179,1
4.617852050130741,5
4.624644316729153,4
3.9352314250570286,3
4.138671883676741,5
4.992780645106328,5
3.000837539167181,4
3.948307704152187,5
3.9191092618126366,4
4.87185304473657,5
4.8492754699629605,5
4.014119604440417,4
3.9794268284218712,4
4.91127916338835,5
4.87615694414383,5
3.6796350561225153,5
4.126480318406622,5
4.2242273614869825,5
3.572552865744585,3
3.401314380544831,4
4.973729746226163,5
4.889619711314606,5
5.0,5
4.837590255618872,5
4.9628568262573935,5
3.1742045484530754,3
4.015325059608946,5
4.943573718697316,5
3.383087654263907,3
4.668221080075726,5
4.029266628788289,5
4.946718771480989,5
4.986879873991341,5
3.6476965944145516,5
2.7504743026732417,5
4.955170829051822,5
3.9221748367968106,4
4.502471443249836,5
4.023456390022462,5
4.982875722704673,4
4.006549276475454,4
2.066285699743415,2
4.004853102201637,4
4.981023394250231,5
2.7961430737679085,4
3.0232857946672986,3
4.470708140290786,5
4.316646247281535,2
4.747398032555678,5
1.1913372101631665,1
4.580835107952057,5
3.9600516531436853,4
4.943573718697316,5
4.565156900631743,4
4.09096583028218,3
3.780625086812876,4
4.5485238499739316,5
4.965112980764567,5
4.33316436215901,4
4.85808927789182,5
4.946743346288954,5
4.428039176047452,4
3.1616985198280614,3
4.048435045139203,4
4.8496780754667155,5
2.5668041969373148,1
4.268547054644793,5
4.401082113605774,4
3.860671750543708,5
4.969753049986196,5
4.9125300458329395,5
4.083829137068386,4
3.9848010499688353,4
2.9475775016686745,3
3.839296909200325,2
4.063801128077481,4
4.9408128373619045,5
1.4493385654251743,1
4.9795314935297865,5
4.95526251732281,5
4.381016832444919,3
4.4903430353979825,5
4.832470069127041,5
3.659502355664166,3
4.148315564364466,4
4.984302267583067,5
3.5260926873905434,5
4.9008277328657455,5
4.079969104725066,5
4.822723578268945,5
3.684849170462432,2
4.038572222925315,4
4.968595089362043,5
3.5256008714938547,5
3.0817585256123614,3
3.851865939892139,5
3.9912713751743234,5
3.9748601357744207,4
4.976043137155871,5
3.5002970779486082,4
4.387148869344707,5
4.943310174201292,5
4.039457606032609,5
3.993994381584261,4
2.835544605176713,3
5.0,5
4.916165615075001,5
4.96817036344277,5
4.455119605065442,5
4.460150914869018,5
3.8059273611270537,3
4.322981787633355,4
3.989480448579191,4
5.0,4
3.9060743841867467,4
1.0,1
4.395231529660445,5
4.95830048521346,5
4.993891521936828,5
4.493830007322044,5
3.024974453436914,3
4.813852792566336,5
3.9926159085297037,5
4.884003112901424,5
2.1481430535720367,2
4.756394715367776,5
2.036841590738148,2
4.375862907527556,4
3.697777472804898,2
4.981981757945344,5
3.461191549696794,4
3.5149906592248765,3
2.074498439467397,2
3.8036884165538933,5
4.016574386249931,4
4.958934400968842,5
4.654642522916206,5
4.342365637631296,5
5.0,5
4.4396252322051915,5
2.0949659618698826,2
2.1027675338622283,2
4.689706416318798,5
4.886381134808154,5
4.451334412692142,4
4.9516608164442,5
2.3491628826908775,2
4.920914462681491,5
4.974988085226904,5
4.793889356408492,5
3.763252546091183,4
4.953814961620671,5
3.351184739617141,5
3.5953664163587002,4
3.203188169462415,4
3.954377381008861,4
4.922514962324978,5
4.405025161846824,5
4.964163269900631,5
4.07852002267872,5
4.941422978915329,5
4.380711391562806,4
4.884615730428919,5
4.6791981475205064,5
3.1618294351772804,3
4.930703521044275,5
3.2748746696044626,5
3.2726974313544335,1
2.964457642923937,4
4.98207902902593,5
4.306714200614867,2
4.994240180664679,5
4.431858832888149,5
4.967619800255818,5
5.0,5
4.983440889196644,5
4.872142722104838,5
4.99648471788653,5
4.775632404204312,5
4.007126128468086,4
4.463445112192133,5
4.718347434667547,5
4.980483545867684,5
4.911198374529108,5
4.270928600686354,5
4.844690919779794,4
4.002030838014378,4
3.8796319294687382,4
3.046093509413269,3
3.9379187365174566,4
4.055144369207857,5
4.531890302901475,5
4.991942850199786,5
4.9076878907025066,5
4.724596200195458,5
3.4797786842602476,4
3.0094140832415985,3
4.570015911411133,4
4.7362235302975915,5
4.916454528851576,5
3.223995934539681,3
1.0118565192815012,1
4.673442278022513,5
4.212037478192301,5
3.0870423221524907,3
4.026418880357749,4
4.958740755548931,5
4.394626709802572,3
4.778996926126316,5
4.433824319891373,4
4.401680127850601,5
3.948097146760095,4
4.0664174908857005,2
4.975037702234828,5
4.9948720961477235,5
4.140163395400483,4
4.586352793728943,5
3.869577401487705,4
4.988898383047683,5
4.2160898874861,5
4.000345864704153,3
3.7316732076907826,3
4.89543119742563,5
3.4750565040753463,5
4.385188491447822,5
4.548298548578996,5
4.921496904704633,5
2.919925066518399,3
4.615036785694799,4
3.643858439649422,5
4.9750195775699995,5
4.114829151911446,4
3.848087279902141,2
4.8364888907615065,4
4.91077046814408,5
4.911747285843842,5
4.013352839406587,4
4.713279036307906,5
4.959006872882325,5
4.920554653267502,5
5.0,5
4.985374259147836,5
4.198956297690672,3
4.037604728678837,4
4.847308554377365,5
4.051741639560168,5
3.9776695362776104,4
4.351993216240373,2
4.938304077109175,5
3.7233092958827427,4
4.944349759497987,5
3.648637281140594,3
4.738569354737054,5
4.004199956576267,4
4.994723750326651,5
4.964117483834134,5
4.9729841780977155,5
3.157985392890626,3
4.748805617077275,5
3.622459257300217,2
4.690396452961254,5
4.945468741415219,5
3.966721857844985,4
3.9756106286790076,4
4.8999565036937165,5
3.993384723406118,5
4.32631224260435,5
4.984009924321323,5
4.405270895426737,5
4.040512852572574,4
4.391048564322114,4
4.882155544835938,5
4.962670481770112,5
4.986814158145119,5
4.940629706861613,5
4.284209130560656,5
4.994180849462853,5
4.870493798424294,4
4.016147850955416,4
3.906865826210392,2
1.876564172737547,1
3.8362335610329215,5
1.274202776365448,1
4.994383549948865,5
2.0854021120425843,2
4.914986237284832,5
4.167634678409656,5
5.0,5
4.937725003122307,5
4.5973408685738875,3
4.582591267048402,5
4.361490899072616,5
4.2752690201693815,4
3.390979952865363,3
4.240819988664638,1
4.9009072341997335,5
4.3832107530612,5
3.4165911097126744,2
3.045420189546526,3
4.463352238133925,4
3.3665973885952676,2
2.2327856152413785,4
4.922588229907711,5
4.910524421067535,5
3.8330208617253403,3
4.267827157710433,2
4.2403951423185475,4
3.5209684507466052,3
3.8524678766769584,2
3.4781273800949912,4
4.91685787384077,5
3.0144296976193106,3
3.8500438374282395,4
4.921210379166222,5
4.628957920155623,5
4.015592559433724,4
4.9770691236514715,5
4.386921344808079,5
2.0252291205709563,1
2.835186028582477,1
4.977941928803513,5
4.956082959803172,5
4.0230236289754755,4
4.756694665079798,5
2.4736058210184995,1
4.99278338512414,5
4.317104996442735,5
4.048573023407607,2
4.019132267747781,4
3.3625595004911677,4
4.235890328301759,5
4.9727585394175655,5
4.198176767809118,3
4.410328877549233,4
3.995422052692546,4
4.477951630693314,4
3.0732483623375226,3
4.092205404758255,4
3.9194555791649823,4
4.241823312194054,5
4.5183398766489224,3
4.606845069620345,5
4.988004727663242,5
3.0959619631227575,3
4.540836082073663,5
3.2289687176912922,3
4.720217443168227,5
4.002449717768399,4
3.871922382023928,4
3.9870666801312433,4
3.086821018596595,3
3.5389333652469035,4
4.179804848007043,4
3.6885041441073536,4
3.5384334727918496,4
4.99679749464136,5
4.0407592357427875,4
3.6432804710304385,3
4.938546227414847,5
4.9332265122387,5
4.884841085044279,5
4.593034609469005,5
4.56997105011527,5
4.8611096517187,5
4.953020327893181,5
3.033144103757507,5
3.9670009033699403,4
4.96792020661011,5
4.082749744885118,4
4.8468413247647835,5
4.979952888444103,5
4.91537710082519,5
4.019594729342213,4
3.8374117946506803,4
4.991737712812833,5
4.853443446900236,5
4.881062135603454,5
4.228928315198535,4
3.8933117821161227,4
4.445152893852357,5
4.929504645971211,5
4.145178616197633,4
4.990165960317203,5
4.990288408307116,5
4.675850911145696,5
4.091730073908635,5
4.117687570161229,4
4.51181031151893,4
4.920203055207719,5
3.9919108059561355,4
4.972519463123354,5
4.973145591051427,5
4.3453744435912585,5
2.034670020520526,2
3.5015679237471553,1
5.0,4
4.918414964076646,5
4.383309917244537,4
4.0001801990297015,4
1.8241259979670552,1
4.920790043303004,5
4.972286239737802,5
4.992445111486174,5
4.111062204665595,3
4.321877963820267,4
4.802603373169921,3
3.169782941354838,3
3.9727343111351923,4
4.949664868427122,5
4.703550141676622,5
3.6879829671926165,3
3.026255018417066,3
4.367056566616448,4
3.0014115904646617,3
4.494920366603957,4
4.975313906103097,5
4.94611578436129,5
4.985263254759263,5
2.0416943514004613,2
3.9535331076577536,4
4.915005071409576,5
3.570081086757493,5
3.73736775388195,2
2.368099746044666,2
2.999212951269672,3
